"","ID","IDLOG","AGEA","AGER","ANNINS","APE","CNAT","COUPLE","CPAYSN","CPAYSRA","CS24","CS42","CS8","CSSAL","DIPL","EMPL","EXER","GAD","GAQ","GENRE","ILN","IRA","MINE","NAT","PROV","PROVRA","PROVTRA","RECH","SAL","SCOL","SECT10","SECT21","SECT5","STAT","STATANT","STM","TACT","TP","TRAANT","TRANS","TYP","TYPEMPL","TYPMENR"
"50",251495,26779,20,20,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU",NA,NA,"20 à 29 ans","20 à 24 ans","Homme","Nouvelle-Calédonie","Dans un autre logement de la même commune",NA,"Française (de naissance)","Sud","Sud",NA,"Cherche un emploi depuis un an ou plus",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire","Chômage",NA,"N’a jamais travaillé","Transports en commun","Logement ordinaire",NA,"Couple avec enfant(s)"
"51",57116,10266,40,40,NA,"4312B",NA,"Vit en couple",NA,NA,"Ouvriers qualifiés","Ouvriers qualifiés de la manutention du magasinage et du transport","Ouvriers","Manœuvre, ouvrier spécialisé","CAP, BEP ou diplôme de niveau équivalent","Salarié du secteur privé à durée indéterminée","Continue","40 à 49 ans","40 à 44 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord","Nord",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Construction","Construction","Construction","Salarié",NA,"En concubinage ou union libre","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Autres : ménage complexe"
"52",155691,13783,48,48,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"Aucun diplôme mais scolarisation jusqu’au collège","Artisan, commerçant, industriel, travailleur indépendant","Intermittente ou saisonnière","40 à 49 ans","45 à 49 ans","Femme","Métropole, DOM ou autre territoire français","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud","Sud",NA,"Aucun",NA,"Autres activités de services","Autres activités de services","Services","Indépendant ou à son compte",NA,"Marié","Emploi","Temps partiel",NA,"Transports en commun","Logement ordinaire",NA,"Couple avec enfant(s)"
"53",189186,10209,72,72,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"CAP, BEP ou diplôme de niveau équivalent",NA,NA,"70 à 79 ans","70 à 74 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Marié","Retraite ou pré-retraite",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Personne seule"
"54",237592,31593,77,77,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU",NA,NA,"70 à 79 ans","75 à 79 ans","Homme","Nouvelle-Calédonie","Dans une autre commune en Nouvelle-Calédonie",NA,"Française (de naissance)","Sud","Iles",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Veuf","Retraite ou pré-retraite",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Autres : ménage complexe"
"55",68656,93392,75,75,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70 à 79 ans","75 à 79 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord",NA,NA,NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Veuf","Retraite ou pré-retraite",NA,NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Autres : ménage complexe"
"56",101227,73766,58,58,1994,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"BEPC, brevet élémentaire, brevet des collèges, DNB",NA,NA,"50 à 59 ans","55 à 59 ans","Homme","Métropole, DOM ou autre territoire français","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Marié","Autre situation",NA,"N’a jamais travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple sans enfant"
"57",190455,10193,86,86,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"CEP",NA,NA,"80 à 89 ans","85 à 89 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Divorcé","Retraite ou pré-retraite",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Personne seule"
"58",251026,6821,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0 à 9 ans","5 à 9 ans","Homme","Nouvelle-Calédonie","Dans une autre commune en Nouvelle-Calédonie",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Autres : ménage complexe"
"59",200179,22754,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0 à 9 ans","5 à 9 ans","Femme","Wallis-et-Futuna","Dans un autre logement de la même commune",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Autres : ménage complexe"
"60",186454,98735,30,30,2000,"8411Z",NA,"Vit en couple",NA,NA,"Employés de la fonction publique","Employés civils et agents de service de la fonction publique","Employés","Agent de catégorie C ou D de la fonction publique","Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU","Salarié du secteur public à durée indéterminée","Continue","30 à 39 ans","30 à 34 ans","Femme","Métropole, DOM ou autre territoire français","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud","Sud",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Administration publique, enseignement, santé humaine et action sociale","Administration publique","Services","Salarié",NA,"En concubinage ou union libre","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Couple avec enfant(s)"
"61",145345,80609,68,67,1955,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"Aucun diplôme mais scolarisation jusqu’en primaire",NA,NA,"60 à 69 ans","65 à 69 ans","Femme","Wallis-et-Futuna","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Célibataire","Retraite ou pré-retraite",NA,"A déjà travaillé","Transports en commun","Logement ordinaire",NA,"Autres : ménage complexe"
"62",49877,59737,66,65,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"Aucun diplôme mais scolarisation jusqu’en primaire",NA,NA,"60 à 69 ans","65 à 69 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Célibataire","Retraite ou pré-retraite",NA,"A déjà travaillé","Marche à pied","Logement ordinaire",NA,"Personne seule"
"63",199626,24011,27,27,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"CAP, BEP ou diplôme de niveau équivalent",NA,NA,"20 à 29 ans","25 à 29 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord",NA,"Cherche un emploi depuis un an ou plus",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Célibataire","Chômage",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple avec enfant(s)"
"64",206203,39419,17,17,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"BEPC, brevet élémentaire, brevet des collèges, DNB",NA,NA,"10 à 19 ans","15 à 19 ans","Homme","Nouvelle-Calédonie","Dans une autre commune en Nouvelle-Calédonie",NA,"Française (de naissance)","Sud","Iles",NA,"Ne recherche pas d’emploi",NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Célibataire","Études ou stage non rémunéré",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple avec enfant(s)"
"65",68113,104885,17,17,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"BEPC, brevet élémentaire, brevet des collèges, DNB",NA,NA,"10 à 19 ans","15 à 19 ans","Femme","Nouvelle-Calédonie","Dans un autre logement de la même commune",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Célibataire","Études ou stage non rémunéré",NA,"A déjà travaillé","Marche à pied","Logement ordinaire",NA,"Couple avec enfant(s)"
"66",65690,9076,79,79,1972,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"Aucun diplôme mais scolarisation jusqu’en primaire",NA,NA,"70 à 79 ans","75 à 79 ans","Femme","Métropole, DOM ou autre territoire français","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,NA,NA,NA,NA,NA,"Salarié","Veuf","Retraite ou pré-retraite",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Famille monoparentale"
"67",146738,4982,34,34,NA,"6120Z",NA,"Vit en couple",NA,NA,"Professions intermédiaires de l'enseignement, de la santé, de la fonction publique et assimilés","Professions intermédiaires administratives de la fonction publique","Professions Intermédiaires","Agent de catégorie C ou D de la fonction publique","Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU","Salarié du secteur public à durée indéterminée","Continue","30 à 39 ans","30 à 34 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Iles","Iles","Iles",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Information et communication","Information et communication","Commerce","Salarié",NA,"Marié","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Couple avec enfant(s)"
"68",130558,4870,29,29,NA,NA,NA,"Ne vit pas en couple",NA,NA,"Professions intermédiaires de l'enseignement, de la santé, de la fonction publique et assimilés","Professeurs des écoles, instituteurs et assimilés","Professions Intermédiaires","Employé (par exemple : de bureau, de commerce, de la restauration, de maison)","Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU","Salarié du secteur public à durée déterminée","Continue","20 à 29 ans","25 à 29 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord","Nord",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Administration publique, enseignement, santé humaine et action sociale","Enseignement","Services","Salarié",NA,"Célibataire","Emploi","Temps partiel",NA,"Marche à pied","Logement ordinaire","CDD autre que saisonnier","Autres : ménage complexe"
"69",124280,98427,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 à 19 ans","10 à 14 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Couple avec enfant(s)"
"70",38041,104379,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 à 19 ans","10 à 14 ans","Femme","Nouvelle-Calédonie","Dans une autre commune en Nouvelle-Calédonie",NA,"Française (de naissance)","Iles","Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Autres : ménage complexe"
"71",116978,NA,22,22,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU",NA,NA,"20 à 29 ans","20 à 24 ans","Homme","Nouvelle-Calédonie","Dans un autre logement de la même commune",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacsé","Autre situation",NA,NA,"Transports en commun","Communauté",NA,NA
"72",157780,3775,31,31,NA,NA,NA,"Vit en couple",NA,NA,"Employés administratifs d'entreprise","Employés administratifs d'entreprise","Employés","Manœuvre, ouvrier spécialisé","Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU","Salarié du secteur privé à durée indéterminée","Continue","30 à 39 ans","30 à 34 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Iles","Iles","Iles",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Information et communication","Information et communication","Commerce","Salarié",NA,"En concubinage ou union libre","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Personne seule"
"73",215456,53172,55,54,1987,"4771Z",NA,"Vit en couple",514,NA,"Contremaîtres, agents de maîtrise","Contremaîtres,agents de maîtrise","Professions Intermédiaires","Ouvrier qualifié ou hautement qualifié, technicien d’atelier","CAP, BEP ou diplôme de niveau équivalent","Salarié du secteur privé à durée indéterminée","Continue","50 à 59 ans","50 à 54 ans","Homme","Étranger","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud","Sud",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Agriculture, sylviculture et pêche","Agriculture, sylviculture et pêche","Agriculture","Salarié",NA,"Marié","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Autres : ménage complexe"
"74",13090,83156,59,59,2000,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"Bac professionnel, brevet professionnel de technicien ou d’enseignement, diplôme équivalent",NA,NA,"50 à 59 ans","55 à 59 ans","Homme","Métropole, DOM ou autre territoire français","Dans un autre logement de la même commune",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"En concubinage ou union libre","Retraite ou pré-retraite",NA,NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple avec enfant(s)"
"75",92017,44423,45,45,NA,NA,NA,"Vit en couple",NA,NA,"Ouvriers qualifiés","Chauffeurs","Ouvriers","Employé (par exemple : de bureau, de commerce, de la restauration, de maison)","CAP, BEP ou diplôme de niveau équivalent","Salarié du secteur privé à durée indéterminée","Continue","40 à 49 ans","45 à 49 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud","Sud",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Commerce de gros et de détail, transports, hébergement et restauration","Transports et entreposage","Commerce","Salarié",NA,"Marié","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Autres : ménage complexe"
"76",107904,55754,17,16,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"BEPC, brevet élémentaire, brevet des collèges, DNB",NA,NA,"10 à 19 ans","15 à 19 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire","Études ou stage non rémunéré",NA,"N’a jamais travaillé","Transports en commun","Logement ordinaire",NA,"Autres : ménage complexe"
"77",68114,56139,55,55,1993,"8411Z",NA,"Vit en couple",NA,NA,"Cadres de la fonction publique, professions intellectuelles et artistiques","Professeurs, professions scientifiques","Cadres et professions intellectuelles supérieures","Agent de catégorie A de la fonction publique","Master, DEA, diplôme grande école niveau bac + 5, doctorat de santé","Salarié du secteur public à durée indéterminée","Continue","50 à 59 ans","55 à 59 ans","Homme","Métropole, DOM ou autre territoire français","Dans une autre commune en Nouvelle-Calédonie",NA,"Française (de naissance)","Sud","Sud","Sud",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Administration publique, enseignement, santé humaine et action sociale","Administration publique","Services","Salarié",NA,"Marié","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Couple avec enfant(s)"
"78",117556,14783,70,70,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"Bac professionnel, brevet professionnel de technicien ou d’enseignement, diplôme équivalent",NA,NA,"70 à 79 ans","70 à 74 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Marié","Retraite ou pré-retraite",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple avec enfant(s)"
"79",233385,33516,15,15,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"BEPC, brevet élémentaire, brevet des collèges, DNB",NA,NA,"10 à 19 ans","15 à 19 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire","Études ou stage non rémunéré",NA,"N’a jamais travaillé","Transports en commun","Logement ordinaire",NA,"Autres : ménage complexe"
"80",79965,20278,33,33,NA,"4711F",NA,"Vit en couple",NA,NA,"Employés administratifs d'entreprise","Employés administratifs d'entreprise","Employés","Employé (par exemple : de bureau, de commerce, de la restauration, de maison)","BTS, DUT, Deug, Deust, diplôme de santé ou du social niveau bac + 2, diplôme équivalent","Salarié du secteur privé à durée indéterminée","Continue","30 à 39 ans","30 à 34 ans","Femme","Nouvelle-Calédonie","En métropole, DOM",NA,"Française (de naissance)","Sud","METR","Sud",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Commerce de gros et de détail, transports, hébergement et restauration","Commerce ; réparation d'automobiles et de motocycles","Commerce","Salarié",NA,"En concubinage ou union libre","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Couple avec enfant(s)"
